Summary Quite,edgar
http://www.nasdaq.com/symbol/acxm,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f05%2f27%2f0000733269-16-000060.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adms,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f23%2f0001558370-16-003389.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/admp,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f23%2f0001387131-16-004688.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adap,http://secfilings.nasdaq.com/edgar_conv_html%2f2015%2f10%2f13%2f0001104659-15-070414.html#FIS_COMPANY_INFORMATION
http://www.nasdaq.com/symbol/adus,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f11%2f0001193125-16-501371.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/aey,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f12%2f13%2f0001445260-16-000094.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/iots,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f30%2f0001193125-16-523800.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adma,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0001193805-17-000330.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adbe,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f01%2f20%2f0000796343-17-000031.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adtn,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0001564590-17-002423.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adro,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f08%2f0001564590-16-014215.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/aaap,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f04%2f29%2f0000950103-16-012995.html#FIS_COMPANY_INFORMATION
http://www.nasdaq.com/symbol/ades,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f04%2f19%2f0001515156-16-000095.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/aeis,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0000927003-17-000010.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/amd,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f21%2f0000002488-17-000043.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adxs,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f01%2f09%2f0001493152-17-000250.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/adxsw,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f01%2f09%2f0001493152-17-000250.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/advm,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f04%2f0001564590-16-014022.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/aegn,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f29%2f0000353020-16-000078.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/agle,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f28%2f0001193125-16-518824.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/aehr,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f08%2f29%2f0001654954-16-001861.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/amtx,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f29%2f0001354488-16-006728.html#FIS_BUSINESS
